x,t = 15s,t = 30s,t = 60s,t = 90s,t = 150s,t = 210s
0.005108,33.5183,39.4785,46.6975,50.5293,53.6502,54.5327
0.005112,33.5158,39.4759,46.695,50.5268,53.6477,54.5301
0.005116,33.5133,39.4734,46.6924,50.5242,53.6451,54.5275
0.00512,33.5107,39.4708,46.6899,50.5216,53.6426,54.525
0.005124,33.5082,39.4683,46.6873,50.5191,53.64,54.5224
0.005128,33.5057,39.4657,46.6847,50.5165,53.6375,54.5199
0.005132,33.5032,39.4632,46.6822,50.514,53.6349,54.5173
0.005136,33.5007,39.4606,46.6796,50.5114,53.6323,54.5148
0.00514,33.4981,39.4581,46.6771,50.5089,53.6298,54.5122
0.005144,33.4956,39.4555,46.6745,50.5063,53.6272,54.5097
0.005148,33.4931,39.453,46.672,50.5038,53.6247,54.5071
0.005152,33.4906,39.4504,46.6694,50.5012,53.6221,54.5046
0.005156,33.4881,39.4479,46.6669,50.4987,53.6196,54.502
0.00516,33.4856,39.4453,46.6643,50.4961,53.617,54.4995
0.005164,33.483,39.4428,46.6618,50.4936,53.6145,54.4969
0.005168,33.4805,39.4402,46.6592,50.491,53.6119,54.4944
0.005172,33.478,39.4377,46.6567,50.4885,53.6094,54.4918
0.005176,33.4755,39.4351,46.6541,50.4859,53.6068,54.4893
0.00518,33.473,39.4326,46.6516,50.4834,53.6043,54.4867
0.005184,33.4705,39.43,46.649,50.4808,53.6017,54.4842
0.005188,33.468,39.4275,46.6465,50.4783,53.5992,54.4816
0.005192,33.4654,39.4249,46.6439,50.4757,53.5966,54.4791
0.005196,33.4629,39.4224,46.6414,50.4732,53.5941,54.4765
0.0052,33.4604,39.4198,46.6388,50.4706,53.5915,54.474
0.005204,33.4579,39.4173,46.6363,50.4681,53.589,54.4714
0.005208,33.4554,39.4147,46.6337,50.4655,53.5864,54.4689
0.005212,33.4529,39.4122,46.6312,50.463,53.5839,54.4663
0.005216,33.4504,39.4097,46.6286,50.4604,53.5813,54.4638
0.00522,33.4479,39.4071,46.6261,50.4579,53.5788,54.4612
0.005224,33.4453,39.4046,46.6235,50.4553,53.5762,54.4587
0.005228,33.4428,39.402,46.621,50.4528,53.5737,54.4561
0.005232,33.4403,39.3995,46.6185,50.4502,53.5712,54.4536
0.005236,33.4378,39.3969,46.6159,50.4477,53.5686,54.451
0.00524,33.4353,39.3944,46.6134,50.4452,53.5661,54.4485
0.005244,33.4328,39.3919,46.6108,50.4426,53.5635,54.446
0.005248,33.4303,39.3893,46.6083,50.4401,53.561,54.4434
0.005252,33.4278,39.3868,46.6057,50.4375,53.5584,54.4409
0.005256,33.4253,39.3842,46.6032,50.435,53.5559,54.4383
0.00526,33.4228,39.3817,46.6006,50.4324,53.5534,54.4358
0.005264,33.4203,39.3791,46.5981,50.4299,53.5508,54.4332
0.005268,33.4178,39.3766,46.5956,50.4274,53.5483,54.4307
0.005272,33.4152,39.3741,46.593,50.4248,53.5457,54.4282
0.005276,33.4127,39.3715,46.5905,50.4223,53.5432,54.4256
0.00528,33.4102,39.369,46.5879,50.4197,53.5406,54.4231
0.005284,33.4077,39.3664,46.5854,50.4172,53.5381,54.4205
0.005288,33.4052,39.3639,46.5829,50.4147,53.5356,54.418
0.005292,33.4027,39.3614,46.5803,50.4121,53.533,54.4155
0.005296,33.4002,39.3588,46.5778,50.4096,53.5305,54.4129
0.0053,33.3977,39.3563,46.5752,50.407,53.5279,54.4104
0.005304,33.3952,39.3538,46.5727,50.4045,53.5254,54.4078
0.005308,33.3927,39.3512,46.5702,50.402,53.5229,54.4053
0.005312,33.3902,39.3487,46.5676,50.3994,53.5203,54.4028
0.005316,33.3877,39.3462,46.5651,50.3969,53.5178,54.4002
0.00532,33.3852,39.3436,46.5626,50.3943,53.5153,54.3977
0.005324,33.3827,39.3411,46.56,50.3918,53.5127,54.3951
0.005328,33.3802,39.3385,46.5575,50.3893,53.5102,54.3926
0.005332,33.3777,39.336,46.5549,50.3867,53.5077,54.3901
0.005336,33.3752,39.3335,46.5524,50.3842,53.5051,54.3875
0.00534,33.3727,39.3309,46.5499,50.3817,53.5026,54.385
0.005344,33.3702,39.3284,46.5473,50.3791,53.5,54.3825
0.005348,33.3677,39.3259,46.5448,50.3766,53.4975,54.3799
0.005352,33.3652,39.3233,46.5423,50.3741,53.495,54.3774
0.005356,33.3627,39.3208,46.5397,50.3715,53.4924,54.3749
0.00536,33.3602,39.3183,46.5372,50.369,53.4899,54.3723
0.005364,33.3577,39.3158,46.5347,50.3665,53.4874,54.3698
0.005368,33.3552,39.3132,46.5321,50.3639,53.4848,54.3673
0.005372,33.3527,39.3107,46.5296,50.3614,53.4823,54.3647
0.005376,33.3502,39.3082,46.5271,50.3589,53.4798,54.3622
0.00538,33.3477,39.3056,46.5245,50.3563,53.4772,54.3597
0.005384,33.3452,39.3031,46.522,50.3538,53.4747,54.3571
0.005388,33.3427,39.3006,46.5195,50.3513,53.4722,54.3546
0.005392,33.3403,39.298,46.5169,50.3487,53.4697,54.3521
0.005396,33.3378,39.2955,46.5144,50.3462,53.4671,54.3496
0.0054,33.3353,39.293,46.5119,50.3437,53.4646,54.347
0.005404,33.3328,39.2905,46.5094,50.3412,53.4621,54.3445
0.005408,33.3303,39.2879,46.5068,50.3386,53.4595,54.342
0.005412,33.3278,39.2854,46.5043,50.3361,53.457,54.3394
0.005416,33.3253,39.2829,46.5018,50.3336,53.4545,54.3369
0.00542,33.3228,39.2804,46.4992,50.331,53.452,54.3344
0.005424,33.3203,39.2778,46.4967,50.3285,53.4494,54.3319
0.005428,33.3178,39.2753,46.4942,50.326,53.4469,54.3293
0.005432,33.3153,39.2728,46.4917,50.3235,53.4444,54.3268
0.005436,33.3128,39.2703,46.4891,50.3209,53.4418,54.3243
0.00544,33.3104,39.2677,46.4866,50.3184,53.4393,54.3217
0.005444,33.3079,39.2652,46.4841,50.3159,53.4368,54.3192
0.005448,33.3054,39.2627,46.4816,50.3134,53.4343,54.3167
0.005452,33.3029,39.2602,46.479,50.3108,53.4317,54.3142
0.005456,33.3004,39.2576,46.4765,50.3083,53.4292,54.3116
0.00546,33.2979,39.2551,46.474,50.3058,53.4267,54.3091
0.005464,33.2954,39.2526,46.4715,50.3033,53.4242,54.3066
0.005468,33.2929,39.2501,46.4689,50.3007,53.4216,54.3041
0.005472,33.2904,39.2475,46.4664,50.2982,53.4191,54.3015
0.005476,33.288,39.245,46.4639,50.2957,53.4166,54.299
0.00548,33.2855,39.2425,46.4614,50.2932,53.4141,54.2965
0.005484,33.283,39.24,46.4588,50.2906,53.4116,54.294
0.005488,33.2805,39.2375,46.4563,50.2881,53.409,54.2915
0.005492,33.278,39.2349,46.4538,50.2856,53.4065,54.2889
0.005496,33.2755,39.2324,46.4513,50.2831,53.404,54.2864
0.0055,33.2731,39.2299,46.4488,50.2806,53.4015,54.2839
0.005504,33.2706,39.2274,46.4462,50.278,53.3989,54.2814
0.005508,33.2681,39.2249,46.4437,50.2755,53.3964,54.2789
0.005512,33.2656,39.2224,46.4412,50.273,53.3939,54.2763
0.005516,33.2631,39.2198,46.4387,50.2705,53.3914,54.2738
0.00552,33.2606,39.2173,46.4362,50.268,53.3889,54.2713
0.005524,33.2582,39.2148,46.4336,50.2654,53.3864,54.2688
0.005528,33.2557,39.2123,46.4311,50.2629,53.3838,54.2663
0.005532,33.2532,39.2098,46.4286,50.2604,53.3813,54.2637
0.005536,33.2507,39.2073,46.4261,50.2579,53.3788,54.2612
0.00554,33.2482,39.2047,46.4236,50.2554,53.3763,54.2587
0.005544,33.2458,39.2022,46.4211,50.2529,53.3738,54.2562
0.005548,33.2433,39.1997,46.4185,50.2503,53.3713,54.2537
0.005552,33.2408,39.1972,46.416,50.2478,53.3687,54.2512
0.005556,33.2383,39.1947,46.4135,50.2453,53.3662,54.2486
0.00556,33.2358,39.1922,46.411,50.2428,53.3637,54.2461
0.005564,33.2334,39.1897,46.4085,50.2403,53.3612,54.2436
0.005568,33.2309,39.1871,46.406,50.2378,53.3587,54.2411
0.005572,33.2284,39.1846,46.4035,50.2352,53.3562,54.2386
0.005576,33.2259,39.1821,46.4009,50.2327,53.3536,54.2361
0.00558,33.2235,39.1796,46.3984,50.2302,53.3511,54.2336
0.005584,33.221,39.1771,46.3959,50.2277,53.3486,54.231
0.005588,33.2185,39.1746,46.3934,50.2252,53.3461,54.2285
0.005592,33.216,39.1721,46.3909,50.2227,53.3436,54.226
0.005596,33.2136,39.1696,46.3884,50.2202,53.3411,54.2235
0.0056,33.2111,39.1671,46.3859,50.2177,53.3386,54.221
0.005604,33.2086,39.1646,46.3834,50.2151,53.3361,54.2185
0.005608,33.2061,39.162,46.3808,50.2126,53.3336,54.216
0.005612,33.2037,39.1595,46.3783,50.2101,53.331,54.2135
0.005616,33.2012,39.157,46.3758,50.2076,53.3285,54.211
0.00562,33.1987,39.1545,46.3733,50.2051,53.326,54.2084
0.005624,33.1963,39.152,46.3708,50.2026,53.3235,54.2059
0.005628,33.1938,39.1495,46.3683,50.2001,53.321,54.2034
0.005632,33.1913,39.147,46.3658,50.1976,53.3185,54.2009
0.005636,33.1888,39.1445,46.3633,50.1951,53.316,54.1984
0.00564,33.1864,39.142,46.3608,50.1926,53.3135,54.1959
0.005644,33.1839,39.1395,46.3583,50.1901,53.311,54.1934
0.005648,33.1814,39.137,46.3558,50.1876,53.3085,54.1909
0.005652,33.179,39.1345,46.3533,50.185,53.306,54.1884
0.005656,33.1765,39.132,46.3507,50.1825,53.3035,54.1859
0.00566,33.174,39.1295,46.3482,50.18,53.3009,54.1834
0.005664,33.1716,39.127,46.3457,50.1775,53.2984,54.1809
0.005668,33.1691,39.1245,46.3432,50.175,53.2959,54.1784
0.005672,33.1666,39.122,46.3407,50.1725,53.2934,54.1759
0.005676,33.1642,39.1194,46.3382,50.17,53.2909,54.1734
0.00568,33.1617,39.1169,46.3357,50.1675,53.2884,54.1708
0.005684,33.1592,39.1144,46.3332,50.165,53.2859,54.1683
0.005688,33.1568,39.1119,46.3307,50.1625,53.2834,54.1658
0.005692,33.1543,39.1094,46.3282,50.16,53.2809,54.1633
0.005696,33.1518,39.1069,46.3257,50.1575,53.2784,54.1608
0.0057,33.1494,39.1044,46.3232,50.155,53.2759,54.1583
0.005704,33.1469,39.1019,46.3207,50.1525,53.2734,54.1558
0.005708,33.1444,39.0994,46.3182,50.15,53.2709,54.1533
0.005712,33.142,39.0969,46.3157,50.1475,53.2684,54.1508
0.005716,33.1395,39.0944,46.3132,50.145,53.2659,54.1483
0.00572,33.1371,39.0919,46.3107,50.1425,53.2634,54.1458
0.005724,33.1346,39.0894,46.3082,50.14,53.2609,54.1433
0.005728,33.1321,39.0869,46.3057,50.1375,53.2584,54.1408
0.005732,33.1297,39.0844,46.3032,50.135,53.2559,54.1383
0.005736,33.1272,39.082,46.3007,50.1325,53.2534,54.1358
0.00574,33.1247,39.0795,46.2982,50.13,53.2509,54.1333
0.005744,33.1223,39.077,46.2957,50.1275,53.2484,54.1308
0.005748,33.1198,39.0745,46.2932,50.125,53.2459,54.1283
0.005752,33.1174,39.072,46.2907,50.1225,53.2434,54.1258
0.005756,33.1149,39.0695,46.2882,50.12,53.2409,54.1233
0.00576,33.1125,39.067,46.2857,50.1175,53.2384,54.1208
0.005764,33.11,39.0645,46.2832,50.115,53.2359,54.1183
0.005768,33.1075,39.062,46.2807,50.1125,53.2334,54.1158
0.005772,33.1051,39.0595,46.2782,50.11,53.2309,54.1133
0.005776,33.1026,39.057,46.2757,50.1075,53.2284,54.1109
0.00578,33.1002,39.0545,46.2732,50.105,53.2259,54.1084
0.005784,33.0977,39.052,46.2707,50.1025,53.2234,54.1059
0.005788,33.0953,39.0495,46.2682,50.1,53.2209,54.1034
0.005792,33.0928,39.047,46.2657,50.0975,53.2184,54.1009
0.005796,33.0903,39.0445,46.2633,50.095,53.216,54.0984
0.0058,33.0879,39.042,46.2608,50.0925,53.2135,54.0959
0.005804,33.0854,39.0396,46.2583,50.0901,53.211,54.0934
0.005808,33.083,39.0371,46.2558,50.0876,53.2085,54.0909
0.005812,33.0805,39.0346,46.2533,50.0851,53.206,54.0884
0.005816,33.0781,39.0321,46.2508,50.0826,53.2035,54.0859
0.00582,33.0756,39.0296,46.2483,50.0801,53.201,54.0834
0.005824,33.0732,39.0271,46.2458,50.0776,53.1985,54.0809
0.005828,33.0707,39.0246,46.2433,50.0751,53.196,54.0784
0.005832,33.0683,39.0221,46.2408,50.0726,53.1935,54.076
0.005836,33.0658,39.0196,46.2383,50.0701,53.191,54.0735
0.00584,33.0634,39.0172,46.2358,50.0676,53.1885,54.071
0.005844,33.0609,39.0147,46.2334,50.0651,53.1861,54.0685
0.005848,33.0585,39.0122,46.2309,50.0627,53.1836,54.066
0.005852,33.056,39.0097,46.2284,50.0602,53.1811,54.0635
0.005856,33.0536,39.0072,46.2259,50.0577,53.1786,54.061
0.00586,33.0511,39.0047,46.2234,50.0552,53.1761,54.0585
0.005864,33.0487,39.0022,46.2209,50.0527,53.1736,54.056
0.005868,33.0462,38.9997,46.2184,50.0502,53.1711,54.0536
0.005872,33.0438,38.9973,46.2159,50.0477,53.1686,54.0511
0.005876,33.0413,38.9948,46.2135,50.0452,53.1662,54.0486
0.00588,33.0389,38.9923,46.211,50.0428,53.1637,54.0461
0.005884,33.0364,38.9898,46.2085,50.0403,53.1612,54.0436
0.005888,33.034,38.9873,46.206,50.0378,53.1587,54.0411
0.005892,33.0315,38.9848,46.2035,50.0353,53.1562,54.0386
0.005896,33.0291,38.9824,46.201,50.0328,53.1537,54.0362
0.0059,33.0267,38.9799,46.1985,50.0303,53.1512,54.0337
0.005904,33.0242,38.9774,46.1961,50.0278,53.1488,54.0312
0.005908,33.0218,38.9749,46.1936,50.0254,53.1463,54.0287
0.005912,33.0193,38.9724,46.1911,50.0229,53.1438,54.0262
0.005916,33.0169,38.97,46.1886,50.0204,53.1413,54.0237
0.00592,33.0144,38.9675,46.1861,50.0179,53.1388,54.0213
0.005924,33.012,38.965,46.1836,50.0154,53.1363,54.0188
0.005928,33.0096,38.9625,46.1812,50.013,53.1339,54.0163
0.005932,33.0071,38.96,46.1787,50.0105,53.1314,54.0138
0.005936,33.0047,38.9576,46.1762,50.008,53.1289,54.0113
0.00594,33.0022,38.9551,46.1737,50.0055,53.1264,54.0089
0.005944,32.9998,38.9526,46.1712,50.003,53.1239,54.0064
0.005948,32.9973,38.9501,46.1688,50.0006,53.1215,54.0039
0.005952,32.9949,38.9476,46.1663,49.9981,53.119,54.0014
0.005956,32.9925,38.9452,46.1638,49.9956,53.1165,53.9989
0.00596,32.99,38.9427,46.1613,49.9931,53.114,53.9965
0.005964,32.9876,38.9402,46.1588,49.9906,53.1115,53.994
0.005968,32.9852,38.9377,46.1564,49.9882,53.1091,53.9915
0.005972,32.9827,38.9353,46.1539,49.9857,53.1066,53.989
0.005976,32.9803,38.9328,46.1514,49.9832,53.1041,53.9865
0.00598,32.9778,38.9303,46.1489,49.9807,53.1016,53.9841
0.005984,32.9754,38.9278,46.1465,49.9782,53.0992,53.9816
0.005988,32.973,38.9254,46.144,49.9758,53.0967,53.9791
0.005992,32.9705,38.9229,46.1415,49.9733,53.0942,53.9766
0.005996,32.9681,38.9204,46.139,49.9708,53.0917,53.9742
0.006,32.9657,38.9179,46.1366,49.9683,53.0893,53.9717
0.006004,32.9632,38.9155,46.1341,49.9659,53.0868,53.9692
0.006008,32.9608,38.913,46.1316,49.9634,53.0843,53.9667
0.006012,32.9584,38.9105,46.1291,49.9609,53.0818,53.9643
0.006016,32.9559,38.9081,46.1267,49.9584,53.0794,53.9618
0.00602,32.9535,38.9056,46.1242,49.956,53.0769,53.9593
0.006024,32.9511,38.9031,46.1217,49.9535,53.0744,53.9568
0.006028,32.9486,38.9006,46.1192,49.951,53.0719,53.9544
0.006032,32.9462,38.8982,46.1168,49.9486,53.0695,53.9519
0.006036,32.9438,38.8957,46.1143,49.9461,53.067,53.9494
0.00604,32.9413,38.8932,46.1118,49.9436,53.0645,53.947
0.006044,32.9389,38.8908,46.1094,49.9411,53.0621,53.9445
0.006048,32.9365,38.8883,46.1069,49.9387,53.0596,53.942
0.006052,32.934,38.8858,46.1044,49.9362,53.0571,53.9395
0.006056,32.9316,38.8834,46.1019,49.9337,53.0546,53.9371
0.00606,32.9292,38.8809,46.0995,49.9313,53.0522,53.9346
0.006064,32.9268,38.8784,46.097,49.9288,53.0497,53.9321
0.006068,32.9243,38.876,46.0945,49.9263,53.0472,53.9297
0.006072,32.9219,38.8735,46.0921,49.9239,53.0448,53.9272
0.006076,32.9195,38.871,46.0896,49.9214,53.0423,53.9247
0.00608,32.917,38.8686,46.0871,49.9189,53.0398,53.9223
0.006084,32.9146,38.8661,46.0847,49.9164,53.0374,53.9198
0.006088,32.9122,38.8636,46.0822,49.914,53.0349,53.9173
0.006092,32.9098,38.8612,46.0797,49.9115,53.0324,53.9149
0.006096,32.9073,38.8587,46.0773,49.909,53.03,53.9124
0.0061,32.9049,38.8562,46.0748,49.9066,53.0275,53.9099
0.006104,32.9025,38.8538,46.0723,49.9041,53.025,53.9075
0.006108,32.9001,38.8513,46.0699,49.9017,53.0226,53.905
0.006112,32.8976,38.8488,46.0674,49.8992,53.0201,53.9025
0.006116,32.8952,38.8464,46.0649,49.8967,53.0176,53.9001
0.00612,32.8928,38.8439,46.0625,49.8943,53.0152,53.8976
0.006124,32.8904,38.8415,46.06,49.8918,53.0127,53.8951
0.006128,32.8879,38.839,46.0575,49.8893,53.0102,53.8927
0.006132,32.8855,38.8365,46.0551,49.8869,53.0078,53.8902
0.006136,32.8831,38.8341,46.0526,49.8844,53.0053,53.8877
0.00614,32.8807,38.8316,46.0501,49.8819,53.0029,53.8853
0.006144,32.8783,38.8291,46.0477,49.8795,53.0004,53.8828
0.006148,32.8758,38.8267,46.0452,49.877,52.9979,53.8804
0.006152,32.8734,38.8242,46.0428,49.8746,52.9955,53.8779
0.006156,32.871,38.8218,46.0403,49.8721,52.993,53.8754
0.00616,32.8686,38.8193,46.0378,49.8696,52.9905,53.873
0.006164,32.8662,38.8169,46.0354,49.8672,52.9881,53.8705
0.006168,32.8637,38.8144,46.0329,49.8647,52.9856,53.8681
0.006172,32.8613,38.8119,46.0305,49.8623,52.9832,53.8656
0.006176,32.8589,38.8095,46.028,49.8598,52.9807,53.8631
0.00618,32.8565,38.807,46.0255,49.8573,52.9782,53.8607
0.006184,32.8541,38.8046,46.0231,49.8549,52.9758,53.8582
0.006188,32.8516,38.8021,46.0206,49.8524,52.9733,53.8558
0.006192,32.8492,38.7997,46.0182,49.85,52.9709,53.8533
0.006196,32.8468,38.7972,46.0157,49.8475,52.9684,53.8508
0.0062,32.8444,38.7947,46.0133,49.845,52.966,53.8484
0.006204,32.842,38.7923,46.0108,49.8426,52.9635,53.8459
0.006208,32.8396,38.7898,46.0083,49.8401,52.961,53.8435
0.006212,32.8372,38.7874,46.0059,49.8377,52.9586,53.841
0.006216,32.8347,38.7849,46.0034,49.8352,52.9561,53.8386
0.00622,32.8323,38.7825,46.001,49.8328,52.9537,53.8361
0.006224,32.8299,38.78,45.9985,49.8303,52.9512,53.8337
0.006228,32.8275,38.7776,45.9961,49.8279,52.9488,53.8312
0.006232,32.8251,38.7751,45.9936,49.8254,52.9463,53.8287
0.006236,32.8227,38.7727,45.9912,49.8229,52.9439,53.8263
0.00624,32.8203,38.7702,45.9887,49.8205,52.9414,53.8238
0.006244,32.8178,38.7678,45.9862,49.818,52.939,53.8214
0.006248,32.8154,38.7653,45.9838,49.8156,52.9365,53.8189
0.006252,32.813,38.7629,45.9813,49.8131,52.934,53.8165
0.006256,32.8106,38.7604,45.9789,49.8107,52.9316,53.814
0.00626,32.8082,38.758,45.9764,49.8082,52.9291,53.8116
0.006264,32.8058,38.7555,45.974,49.8058,52.9267,53.8091
0.006268,32.8034,38.7531,45.9715,49.8033,52.9242,53.8067
0.006272,32.801,38.7506,45.9691,49.8009,52.9218,53.8042
0.006276,32.7986,38.7482,45.9666,49.7984,52.9193,53.8018
0.00628,32.7962,38.7457,45.9642,49.796,52.9169,53.7993
0.006284,32.7938,38.7433,45.9617,49.7935,52.9144,53.7969
0.006288,32.7913,38.7408,45.9593,49.7911,52.912,53.7944
0.006292,32.7889,38.7384,45.9568,49.7886,52.9095,53.792
0.006296,32.7865,38.7359,45.9544,49.7862,52.9071,53.7895
0.0063,32.7841,38.7335,45.9519,49.7837,52.9046,53.7871
0.006304,32.7817,38.731,45.9495,49.7813,52.9022,53.7846
0.006308,32.7793,38.7286,45.947,49.7788,52.8998,53.7822
0.006312,32.7769,38.7261,45.9446,49.7764,52.8973,53.7797
0.006316,32.7745,38.7237,45.9422,49.7739,52.8949,53.7773
0.00632,32.7721,38.7213,45.9397,49.7715,52.8924,53.7748
0.006324,32.7697,38.7188,45.9373,49.7691,52.89,53.7724
0.006328,32.7673,38.7164,45.9348,49.7666,52.8875,53.7699
0.006332,32.7649,38.7139,45.9324,49.7642,52.8851,53.7675
0.006336,32.7625,38.7115,45.9299,49.7617,52.8826,53.7651
0.00634,32.7601,38.709,45.9275,49.7593,52.8802,53.7626
0.006344,32.7577,38.7066,45.925,49.7568,52.8777,53.7602
0.006348,32.7553,38.7042,45.9226,49.7544,52.8753,53.7577
0.006352,32.7529,38.7017,45.9201,49.7519,52.8729,53.7553
0.006356,32.7505,38.6993,45.9177,49.7495,52.8704,53.7528
0.00636,32.7481,38.6968,45.9153,49.7471,52.868,53.7504
0.006364,32.7457,38.6944,45.9128,49.7446,52.8655,53.748
0.006368,32.7433,38.692,45.9104,49.7422,52.8631,53.7455
0.006372,32.7409,38.6895,45.9079,49.7397,52.8606,53.7431
0.006376,32.7385,38.6871,45.9055,49.7373,52.8582,53.7406
0.00638,32.7361,38.6846,45.9031,49.7348,52.8558,53.7382
0.006384,32.7337,38.6822,45.9006,49.7324,52.8533,53.7357
0.006388,32.7313,38.6798,45.8982,49.73,52.8509,53.7333
0.006392,32.7289,38.6773,45.8957,49.7275,52.8484,53.7309
0.006396,32.7265,38.6749,45.8933,49.7251,52.846,53.7284
0.0064,32.7241,38.6724,45.8909,49.7226,52.8436,53.726
0.006404,32.7217,38.67,45.8884,49.7202,52.8411,53.7235
0.006408,32.7193,38.6676,45.886,49.7178,52.8387,53.7211
0.006412,32.7169,38.6651,45.8835,49.7153,52.8362,53.7187
0.006416,32.7145,38.6627,45.8811,49.7129,52.8338,53.7162
0.00642,32.7121,38.6603,45.8787,49.7105,52.8314,53.7138
0.006424,32.7097,38.6578,45.8762,49.708,52.8289,53.7114
0.006428,32.7073,38.6554,45.8738,49.7056,52.8265,53.7089
0.006432,32.7049,38.653,45.8714,49.7031,52.8241,53.7065
0.006436,32.7025,38.6505,45.8689,49.7007,52.8216,53.7041
0.00644,32.7001,38.6481,45.8665,49.6983,52.8192,53.7016
0.006444,32.6978,38.6457,45.864,49.6958,52.8168,53.6992
0.006448,32.6954,38.6432,45.8616,49.6934,52.8143,53.6967
0.006452,32.693,38.6408,45.8592,49.691,52.8119,53.6943
0.006456,32.6906,38.6384,45.8567,49.6885,52.8094,53.6919
0.00646,32.6882,38.6359,45.8543,49.6861,52.807,53.6894
0.006464,32.6858,38.6335,45.8519,49.6837,52.8046,53.687
0.006468,32.6834,38.6311,45.8494,49.6812,52.8021,53.6846
0.006472,32.681,38.6286,45.847,49.6788,52.7997,53.6821
0.006476,32.6786,38.6262,45.8446,49.6764,52.7973,53.6797
0.00648,32.6762,38.6238,45.8421,49.6739,52.7949,53.6773
0.006484,32.6739,38.6214,45.8397,49.6715,52.7924,53.6748
0.006488,32.6715,38.6189,45.8373,49.6691,52.79,53.6724
0.006492,32.6691,38.6165,45.8349,49.6666,52.7876,53.67
0.006496,32.6667,38.6141,45.8324,49.6642,52.7851,53.6676
0.0065,32.6643,38.6116,45.83,49.6618,52.7827,53.6651
0.006504,32.6619,38.6092,45.8276,49.6594,52.7803,53.6627
0.006508,32.6595,38.6068,45.8251,49.6569,52.7778,53.6603
0.006512,32.6571,38.6044,45.8227,49.6545,52.7754,53.6578
0.006516,32.6548,38.6019,45.8203,49.6521,52.773,53.6554
0.00652,32.6524,38.5995,45.8178,49.6496,52.7706,53.653
0.006524,32.65,38.5971,45.8154,49.6472,52.7681,53.6506
0.006528,32.6476,38.5947,45.813,49.6448,52.7657,53.6481
0.006532,32.6452,38.5922,45.8106,49.6424,52.7633,53.6457
0.006536,32.6428,38.5898,45.8081,49.6399,52.7608,53.6433
0.00654,32.6405,38.5874,45.8057,49.6375,52.7584,53.6408
0.006544,32.6381,38.585,45.8033,49.6351,52.756,53.6384
0.006548,32.6357,38.5825,45.8009,49.6326,52.7536,53.636
0.006552,32.6333,38.5801,45.7984,49.6302,52.7511,53.6336
0.006556,32.6309,38.5777,45.796,49.6278,52.7487,53.6311
0.00656,32.6285,38.5753,45.7936,49.6254,52.7463,53.6287
0.006564,32.6262,38.5728,45.7912,49.6229,52.7439,53.6263
0.006568,32.6238,38.5704,45.7887,49.6205,52.7414,53.6239
0.006572,32.6214,38.568,45.7863,49.6181,52.739,53.6214
0.006576,32.619,38.5656,45.7839,49.6157,52.7366,53.619
0.00658,32.6166,38.5632,45.7815,49.6133,52.7342,53.6166
0.006584,32.6143,38.5607,45.779,49.6108,52.7317,53.6142
0.006588,32.6119,38.5583,45.7766,49.6084,52.7293,53.6117
0.006592,32.6095,38.5559,45.7742,49.606,52.7269,53.6093
0.006596,32.6071,38.5535,45.7718,49.6036,52.7245,53.6069
0.0066,32.6048,38.5511,45.7694,49.6011,52.7221,53.6045
0.006604,32.6024,38.5486,45.7669,49.5987,52.7196,53.6021
0.006608,32.6,38.5462,45.7645,49.5963,52.7172,53.5996
0.006612,32.5976,38.5438,45.7621,49.5939,52.7148,53.5972
0.006616,32.5952,38.5414,45.7597,49.5915,52.7124,53.5948
0.00662,32.5929,38.539,45.7573,49.589,52.71,53.5924
0.006624,32.5905,38.5365,45.7548,49.5866,52.7075,53.59
0.006628,32.5881,38.5341,45.7524,49.5842,52.7051,53.5875
0.006632,32.5857,38.5317,45.75,49.5818,52.7027,53.5851
0.006636,32.5834,38.5293,45.7476,49.5794,52.7003,53.5827
0.00664,32.581,38.5269,45.7452,49.577,52.6979,53.5803
0.006644,32.5786,38.5245,45.7427,49.5745,52.6954,53.5779
0.006648,32.5763,38.5221,45.7403,49.5721,52.693,53.5755
0.006652,32.5739,38.5196,45.7379,49.5697,52.6906,53.573
0.006656,32.5715,38.5172,45.7355,49.5673,52.6882,53.5706
0.00666,32.5691,38.5148,45.7331,49.5649,52.6858,53.5682
0.006664,32.5668,38.5124,45.7307,49.5625,52.6834,53.5658
0.006668,32.5644,38.51,45.7282,49.56,52.681,53.5634
0.006672,32.562,38.5076,45.7258,49.5576,52.6785,53.561
0.006676,32.5597,38.5052,45.7234,49.5552,52.6761,53.5585
0.00668,32.5573,38.5027,45.721,49.5528,52.6737,53.5561
0.006684,32.5549,38.5003,45.7186,49.5504,52.6713,53.5537
0.006688,32.5525,38.4979,45.7162,49.548,52.6689,53.5513
0.006692,32.5502,38.4955,45.7138,49.5456,52.6665,53.5489
0.006696,32.5478,38.4931,45.7114,49.5431,52.6641,53.5465
